customer_id,name,age,email,city,state,account_type
CUST-FA5F5AFC,Kayla Mitchell,62,ztaylor@example.org,Matthewshire,IL,SAVINGS
CUST-BF988088,David Lynch,64,victoria18@example.com,Tracyland,MT,CREDIT
CUST-CA94E000,Michelle Schultz,34,foxchristopher@example.com,New Tinashire,FL,CHECKING
CUST-AE44925B,Sandra Robinson,72,theresajackson@example.com,New Emily,FL,CHECKING
CUST-29799858,Maria Horton,24,woodwardkathleen@example.net,Lake Judy,OK,SAVINGS
CUST-D85456E1,Billy Clark,29,schmidtnicholas@example.org,Lake Blake,UT,SAVINGS
CUST-B41301A7,Angela Soto,47,washingtonkim@example.org,New Erinbury,KS,CREDIT
CUST-0BA24567,Jenna Kelly,59,elizabethdavis@example.org,Ryanberg,PA,SAVINGS
CUST-70FA5764,Anthony Williams,39,karen71@example.org,South Kellyhaven,TN,SAVINGS
CUST-5EECD294,Joseph Phillips,34,danielsrichard@example.net,South Natalieborough,UT,CREDIT
CUST-22BE541C,Whitney Griffin,70,daltonmichael@example.net,Port Kristaberg,WY,SAVINGS
CUST-18642198,Timothy Clark,80,ashleedavis@example.net,Ericksonfurt,VI,CREDIT
CUST-51A28BF4,Troy Rose,22,tnguyen@example.net,South Nicoleborough,CA,SAVINGS
CUST-9BB22FC4,Mr. Thomas Rose DDS,51,carrolldavid@example.net,Michaelton,WY,SAVINGS
CUST-E34516EF,Jason Brown,18,brandonrivera@example.net,Herrerastad,UT,CREDIT
CUST-4EA96E42,Sara Obrien,43,robertwilliamson@example.com,New Valerieburgh,AZ,CREDIT
CUST-D42B4CCF,Jacob Conway,30,cparker@example.org,Markville,HI,CREDIT
CUST-EB04A68F,Carrie Nichols,62,jamesalexander@example.net,West Stephanieside,WI,SAVINGS
CUST-C44F7872,Mrs. Gloria Ramos,18,pamelacooper@example.com,Yoderchester,FL,SAVINGS
CUST-0F2AE798,Russell Noble,46,stephaniecampbell@example.org,North Brittany,TN,CHECKING
CUST-F29862ED,Joe Lewis,18,zthompson@example.org,North Melissa,CA,CREDIT
CUST-18774E87,Jessica Harris,33,vchristian@example.com,Ryanview,WY,SAVINGS
CUST-256FA241,Johnny Lawson,66,kathryn91@example.org,Port Brandi,MS,CHECKING
CUST-2AAEB903,Dr. Jennifer Young MD,39,ulyons@example.com,Shannonburgh,OR,CHECKING
CUST-2EB8A169,Crystal Jones,46,sandracordova@example.net,Port Brianport,MD,SAVINGS
CUST-A6AFD3BE,Alicia Brown,71,carolsantos@example.net,Kingfort,AK,CREDIT
CUST-5E8F0336,Katherine Kim,28,brownemily@example.com,Huffview,ID,SAVINGS
CUST-273EB689,Alejandro Williamson,49,gwendolyn07@example.org,Susanmouth,PA,SAVINGS
CUST-28D961BB,Monique Thomas,18,shelly72@example.com,Rosehaven,SD,SAVINGS
CUST-980CA3AC,Tammy Shepherd,61,bburke@example.net,Nelsonberg,MH,SAVINGS
CUST-3DFEF8A8,Bryan Snow,41,candicesutton@example.org,Veronicastad,MP,CHECKING
CUST-4730C5D4,Charles Vaughan,78,rhonda45@example.org,Burkehaven,MS,SAVINGS
CUST-102B449E,Jeffrey Lawrence,80,leonardsanders@example.com,Port Timothybury,AK,CREDIT
CUST-2F3B4922,Chad Lee,25,umills@example.net,Kristenberg,AK,CREDIT
CUST-96A8815D,Michelle Kerr,56,pamela27@example.net,Pattersonmouth,CO,CREDIT
CUST-CEE8212F,Derek Norton,58,kathleenmcdonald@example.net,Ortegatown,CO,CHECKING
CUST-E5A753B5,Shaun Johnson,75,amanda51@example.org,Michaelmouth,VT,CHECKING
CUST-1BF2DE25,Lindsey Rivera,32,pottstaylor@example.net,New Stevenfort,WY,SAVINGS
CUST-AABD02B7,Scott Cochran,26,abright@example.net,New Heatherside,OR,SAVINGS
CUST-C833DDAC,Lacey Cunningham,21,adam81@example.org,Austinborough,CO,SAVINGS
CUST-FEF66A67,Kevin Stone,31,dean53@example.com,New Joshua,NE,SAVINGS
CUST-8AE7BD41,Zachary Harris,64,glong@example.org,South Evanside,HI,CHECKING
CUST-5ABE27B9,Sheila York,58,alexander59@example.org,East Jennifertown,WA,CHECKING
CUST-2EBAE291,Chad Nichols,23,mhayes@example.net,West Timothy,ME,CREDIT
CUST-D8928906,Cheryl Gardner,40,johnsonronald@example.com,Lake Lisatown,TN,SAVINGS
CUST-722BFFD4,Devon George,26,umiller@example.com,East Melissaton,CA,CREDIT
CUST-5C38CF54,Lisa Harris,58,rachel61@example.com,Marshallmouth,WY,SAVINGS
CUST-49D48EF5,Joy Jenkins,32,timothy84@example.com,Ashleystad,IA,CREDIT
CUST-6D04678E,Kevin Clark,42,dixonmonica@example.net,Richardberg,ND,CHECKING
CUST-AB177B66,Brittany Brady,47,moorematthew@example.org,New Joshuabury,MD,CHECKING
CUST-E5DC66DE,Jaime Marshall,66,williamolson@example.com,Barrettchester,AZ,SAVINGS
CUST-1516AFF7,Diana King,43,fwilson@example.org,South Nicole,VI,SAVINGS
CUST-19076937,Derek Elliott,78,ybishop@example.org,South Mary,CO,CREDIT
CUST-890B1946,Laura Lopez,35,bruceshaun@example.net,East Robertbury,LA,SAVINGS
CUST-C2590469,Pamela Dorsey,50,hcannon@example.com,Watsonmouth,TN,CREDIT
CUST-A9D3ECA2,Michael Lucas,20,barbara86@example.net,Lake Jenniferland,GA,SAVINGS
CUST-32D21D34,Laura Carter,33,zbrewer@example.com,Williamsside,UT,CREDIT
CUST-A525CF98,Michael Allen,40,jonroberts@example.com,Lake Jennifer,MT,CHECKING
CUST-02BD1971,Kelly Riley,77,perezjessica@example.net,Thompsonburgh,FM,SAVINGS
CUST-52486970,Kayla Bright,71,gregory28@example.com,New Evelyn,IL,CHECKING
CUST-C49F1441,Melvin Ewing,62,ralphkeith@example.com,South Lisastad,SC,CREDIT
CUST-0847E84B,Karen Lee,76,laralonnie@example.net,Jasonberg,MD,CHECKING
CUST-E2D255A4,Jessica Wilkins,70,escobaradam@example.com,Port Amberfort,ND,SAVINGS
CUST-FBC3B290,Mary Patterson,40,smithedgar@example.net,Lake Tylershire,MA,CHECKING
CUST-46546D7A,David Allen,20,mary39@example.net,Adamston,OH,CREDIT
CUST-038F6E1C,James Kramer,50,andrewsjasmin@example.com,South Georgeview,DC,CREDIT
CUST-853CADC0,Joseph Mccoy,75,richardalexander@example.org,Bellfurt,NJ,CREDIT
CUST-A0C92DAE,Christine Cannon,64,danielleclarke@example.com,Julieside,NJ,SAVINGS
CUST-5A18EC63,Kara Fuller,79,lrivera@example.org,Jennifertown,IA,SAVINGS
CUST-098A01DB,Michael Gibson,37,lisa18@example.org,Murraymouth,UT,SAVINGS
CUST-70692135,Jennifer Ramsey,24,obailey@example.net,West Emily,GA,CREDIT
CUST-935B429F,Ralph Schroeder,46,holly16@example.org,West Jennifer,SC,SAVINGS
CUST-0D1E4A86,Amanda Owens,55,dustin78@example.net,Katiemouth,OH,CREDIT
CUST-1F063B2B,Cheryl Adams,30,stephenserin@example.com,Lake Mollychester,MN,CREDIT
CUST-4E433C13,Patricia Adams,77,christine54@example.org,North Kathleen,NE,SAVINGS
CUST-CDFB28ED,Ronald Benton,51,huntbrianna@example.com,Stephanieton,MP,CREDIT
CUST-217BC247,Kristen Gibbs,35,carl43@example.net,Clarkmouth,MT,SAVINGS
CUST-0EBFA0E0,Jordan Lawson,30,ericthompson@example.net,West Courtneyport,AR,SAVINGS
CUST-89E49264,Sierra Robinson,33,hansenjames@example.com,North Meagan,KY,SAVINGS
CUST-8F4D1B76,David White,49,frobinson@example.net,Veronicastad,UT,CHECKING
CUST-4FC986C9,Dennis Hill,47,jeffery50@example.org,Lake Angela,KS,SAVINGS
CUST-829F0595,Kathryn Williams,80,ggreen@example.com,Port Robert,CO,CREDIT
CUST-32E6BCE8,Brian Nelson,67,gallen@example.net,South Franciscohaven,PR,CHECKING
CUST-BF2BA6E0,Monica Turner,70,jonesjill@example.com,Lake Lauren,OK,SAVINGS
CUST-5F33D44D,Amy Mayer,59,fhoward@example.org,North Anthony,MO,CHECKING
CUST-9DDBA6DB,Victoria Jones,55,ijones@example.com,East Anna,NH,SAVINGS
CUST-3ED59B77,Donald Fisher,76,clarkantonio@example.com,New Jeffery,ND,CHECKING
CUST-0DC3DE11,Kayla Medina,77,susan80@example.com,East Jason,NJ,SAVINGS
CUST-52775C63,Natalie Clarke,21,mperez@example.net,New Daniel,CT,CHECKING
CUST-DCAE751A,David Collins,56,qwilliams@example.net,Kaylaborough,OK,SAVINGS
CUST-577F1516,Walter Young,20,hlester@example.org,East Carrie,NH,CREDIT
CUST-FB8F3CFB,Derrick Moore,32,xgonzalez@example.com,North Susan,NE,CHECKING
CUST-FF970BCC,Russell Neal,42,jbrown@example.org,Randyfort,CO,SAVINGS
CUST-D8B8ABCA,Angelica Rice,72,brian33@example.org,Walkertown,IA,CREDIT
CUST-A87112C7,Amy Roy,36,lchambers@example.net,Brookestad,KY,SAVINGS
CUST-385EA4DF,Amber Curry,70,timothygreen@example.com,Hendersonside,AR,CHECKING
CUST-C52DF4A8,Jason Jones,38,bray@example.com,Hardybury,NH,CHECKING
CUST-A0CC6D13,Andrew Mcdonald,43,ugonzalez@example.org,Brianville,GA,CHECKING
CUST-579AB733,Carol Sanchez,54,mcclainsharon@example.net,Jessicaland,ME,CHECKING
CUST-5B59B43D,Heidi Reilly,59,schambers@example.com,North Tracyfurt,MI,CREDIT
CUST-DF3CE9ED,Donald Thomas,74,destinyperry@example.com,Reevesview,CT,CHECKING
CUST-8BC3BA9C,Ricardo Mcpherson,80,ksilva@example.net,Stewartfurt,CT,CHECKING
CUST-8CDA30F5,Robert Thomas DVM,46,carmendavenport@example.net,Snyderburgh,PW,CHECKING
CUST-0E58D6C9,Kiara Chen,71,zrodriguez@example.org,Lake Dustinview,CO,SAVINGS
CUST-CE39DC6E,Michael Ortiz,40,stephenbest@example.net,Arthurton,WI,SAVINGS
CUST-775E08A1,Leslie Miller,51,diamondhunter@example.com,Richardfurt,WA,SAVINGS
CUST-D81F8371,Richard Russell,42,jrodriguez@example.com,Barneshaven,MP,SAVINGS
CUST-B098667D,Samantha May,43,ortizapril@example.org,South Josephchester,PW,SAVINGS
CUST-E13C4342,Ashley Tran,49,opeters@example.com,Flemingport,GA,CHECKING
CUST-A2BF3B45,Angelica Patel,80,dramirez@example.com,West Jennifer,CA,CREDIT
CUST-4BABDE9F,Jennifer Garcia,27,anna68@example.org,Jessicaborough,TX,CHECKING
CUST-CFF64423,Sandra Carter,44,xroberts@example.com,South Noahshire,KY,CREDIT
CUST-1188863B,Andrew Chavez,68,perryjames@example.org,Wallmouth,MH,SAVINGS
CUST-DB57E9C5,Nathan Price,73,caldwelldanielle@example.com,Amyfort,ME,CREDIT
CUST-6A7CE833,Jorge Morales,73,daniel38@example.org,East Jill,ME,CHECKING
CUST-5BEF0C72,Matthew Hernandez,24,jimshaffer@example.com,Port Joshua,IL,CHECKING
